transactionID,storeID,date,state,season,temperature,weather_condition,category,is_holiday,total_amount,profit_margin,items_count,payment_method,customer_type
TXN008520,ST004,1/9/23,FL,Winter,4.2,Clear,Heaters,FALSE,186.46,0.2446,3,Credit Card,Premium
TXN003415,ST004,1/9/23,FL,Winter,9.1,Sunny,Holiday Decorations,FALSE,72.97,0.3141,6,Credit Card,New
TXN008311,ST003,1/9/23,NY,Winter,16.4,Clear,Heaters,FALSE,101.8,0.2076,1,Debit Card,Regular
TXN003331,ST005,1/9/23,IL,Winter,10.7,Cool,Heaters,FALSE,42.08,0.2768,4,Debit Card,Regular
TXN000769,ST001,1/9/23,CA,Winter,3.9,Cold,Hot Beverages,FALSE,75.61,0.1731,4,Credit Card,Regular
TXN008367,ST004,1/9/23,FL,Winter,-4.4,Clear,Halloween Items,FALSE,44.04,0.3096,8,Digital Wallet,Regular
TXN006853,ST003,1/9/23,NY,Winter,14.1,Rain,Hot Beverages,FALSE,42.87,0.1845,6,Credit Card,Premium
TXN007655,ST001,1/9/23,CA,Winter,-2.7,Clear,Winter Clothing,FALSE,44.3,0.2261,14,Credit Card,Premium
TXN003714,ST001,1/9/23,CA,Winter,14.8,Rain,Holiday Decorations,FALSE,91.3,0.174,10,Cash,Premium
TXN002821,ST001,1/9/23,CA,Winter,1.1,Cloudy,Snow Equipment,FALSE,109.84,0.2191,6,Credit Card,Regular
TXN003936,ST003,1/9/23,NY,Winter,6.8,Cool,Heaters,FALSE,54,0.2311,3,Cash,Regular
TXN007140,ST003,1/9/23,NY,Winter,-5.5,Cold,Halloween Items,FALSE,139.05,0.169,13,Debit Card,Regular
TXN002399,ST001,1/9/23,CA,Winter,7.7,Clear,Allergy Medicine,FALSE,177.55,0.2108,10,Cash,Regular
TXN001368,ST004,1/9/23,FL,Winter,4.9,Partly Cloudy,School Supplies,FALSE,123.43,0.2263,10,Debit Card,Premium
TXN005711,ST001,1/9/23,CA,Winter,4.4,Cloudy,Cleaning Supplies,FALSE,94.35,0.2074,10,Cash,Regular
TXN002201,ST003,1/9/23,NY,Winter,1.2,Cold,Winter Clothing,FALSE,64.07,0.1748,12,Debit Card,Regular
TXN005414,ST005,1/9/23,IL,Winter,-2.2,Clear,Spring Clothing,FALSE,65.79,0.2214,8,Credit Card,Premium
TXN000333,ST005,1/10/23,IL,Winter,6,Cold,Winter Clothing,FALSE,293.43,0.2727,10,Cash,Regular
TXN004297,ST004,1/10/23,FL,Winter,7.2,Cool,Winter Clothing,FALSE,175.52,0.2661,5,Credit Card,Regular
TXN007749,ST004,1/10/23,FL,Winter,0.4,Clear,Allergy Medicine,FALSE,142.15,0.2955,13,Credit Card,Regular
TXN005106,ST002,1/10/23,TX,Winter,1.7,Clear,Heaters,FALSE,107.56,0.2759,10,Debit Card,Regular
TXN008579,ST005,1/10/23,IL,Winter,15,Mild,Hot Beverages,FALSE,114.31,0.1969,7,Credit Card,Premium
TXN001579,ST005,1/10/23,IL,Winter,-0.8,Clear,Garden Tools,FALSE,78.1,0.2465,14,Cash,Regular
TXN004239,ST005,1/10/23,IL,Winter,10.8,Cool,Snow Equipment,FALSE,73.77,0.2003,12,Cash,Premium
TXN002363,ST004,1/10/23,FL,Winter,16.2,Partly Cloudy,Summer Clothing,FALSE,83.91,0.2802,7,Credit Card,New
TXN008200,ST005,1/10/23,IL,Winter,15.9,Rain,Snow Equipment,FALSE,84.44,0.2199,7,Cash,Regular
TXN006057,ST001,1/10/23,CA,Winter,3.2,Clear,Snow Equipment,FALSE,113.68,0.1819,13,Credit Card,Regular
TXN002275,ST005,1/10/23,IL,Winter,0.3,Cold,Cleaning Supplies,FALSE,96.68,0.2316,2,Credit Card,Premium
TXN006249,ST005,1/10/23,IL,Winter,2.1,Snow,Snow Equipment,FALSE,71.83,0.2043,12,Digital Wallet,Premium
TXN005017,ST005,1/10/23,IL,Winter,-0.5,Clear,Holiday Decorations,FALSE,67.17,0.2664,2,Credit Card,Regular
TXN003518,ST004,1/10/23,FL,Winter,7.9,Cool,Heaters,FALSE,75.84,0.3185,13,Debit Card,Regular
TXN005034,ST004,1/10/23,FL,Winter,1.4,Cold,Holiday Decorations,FALSE,184.63,0.254,12,Credit Card,Regular
TXN003923,ST001,1/10/23,CA,Winter,16.9,Partly Cloudy,School Supplies,FALSE,105.51,0.2451,11,Debit Card,Premium
TXN002472,ST004,1/10/23,FL,Winter,-0.2,Clear,Winter Clothing,FALSE,44.09,0.2832,12,Debit Card,Premium
TXN004021,ST004,1/10/23,FL,Winter,12.2,Partly Cloudy,Heaters,FALSE,96.34,0.2326,1,Debit Card,Regular
TXN006481,ST005,1/10/23,IL,Winter,0.5,Cold,Cleaning Supplies,FALSE,29.76,0.256,13,Debit Card,New
TXN006181,ST001,1/10/23,CA,Winter,7.7,Rain,Holiday Decorations,FALSE,159.62,0.1751,1,Debit Card,Premium
TXN004426,ST003,1/10/23,NY,Winter,12.6,Partly Cloudy,Swimming Gear,FALSE,123.91,0.2181,6,Credit Card,Regular
TXN000107,ST004,1/10/23,FL,Winter,15.2,Clear,Heaters,FALSE,98.25,0.2525,5,Debit Card,Regular
TXN008090,ST005,1/10/23,IL,Winter,16.7,Rain,Holiday Decorations,FALSE,85.76,0.2717,3,Credit Card,Premium
TXN001025,ST005,1/10/23,IL,Winter,14.2,Rain,Winter Clothing,FALSE,100.14,0.1846,12,Debit Card,Regular
TXN007180,ST005,1/10/23,IL,Winter,9.7,Clear,Heaters,FALSE,66.34,0.2176,7,Credit Card,Regular
TXN007637,ST005,1/10/23,IL,Winter,17.5,Mild,Winter Clothing,FALSE,76.44,0.1955,8,Credit Card,Premium
TXN004616,ST002,1/10/23,TX,Winter,8.2,Rain,Holiday Decorations,FALSE,83.57,0.2305,11,Debit Card,Premium
TXN006101,ST003,1/10/23,NY,Winter,-4.8,Cold,Garden Tools,FALSE,122.85,0.1512,1,Credit Card,Regular
TXN001805,ST002,1/10/23,TX,Winter,-1.9,Clear,Allergy Medicine,FALSE,65.35,0.2786,11,Credit Card,Regular
TXN001934,ST005,1/10/23,IL,Winter,8.8,Sunny,Hot Beverages,FALSE,96.67,0.257,14,Debit Card,Regular
TXN002537,ST003,1/10/23,NY,Winter,-2.1,Cold,Swimming Gear,FALSE,69.56,0.1596,10,Credit Card,Regular
TXN009264,ST003,1/10/23,NY,Winter,12,Mild,Heaters,FALSE,72.13,0.2345,3,Debit Card,Regular
TXN004667,ST004,1/10/23,FL,Winter,14.1,Mild,Holiday Decorations,FALSE,49.18,0.2599,2,Credit Card,Premium
TXN008774,ST001,1/10/23,CA,Winter,7.4,Cloudy,Hot Beverages,FALSE,67.86,0.1683,6,Debit Card,Premium
TXN001830,ST003,1/10/23,NY,Winter,8.8,Rain,Heaters,FALSE,56.72,0.1707,1,Debit Card,Regular
TXN000696,ST004,1/11/23,FL,Winter,5.4,Rain,Hot Beverages,FALSE,102.81,0.2506,9,Cash,Premium
TXN001849,ST002,1/11/23,TX,Winter,9.5,Rain,Spring Clothing,FALSE,83.07,0.2971,13,Credit Card,New
TXN008603,ST005,1/11/23,IL,Winter,9.1,Clear,Winter Clothing,FALSE,45.04,0.1917,5,Debit Card,Regular
TXN005583,ST003,1/11/23,NY,Winter,11.3,Cool,Heaters,FALSE,70.46,0.1635,1,Cash,Regular
TXN005485,ST005,1/11/23,IL,Winter,9.1,Rain,Halloween Items,FALSE,77.28,0.2756,7,Cash,Regular
TXN006665,ST003,1/11/23,NY,Winter,4.8,Cloudy,Snow Equipment,FALSE,84.26,0.1761,9,Credit Card,Premium
TXN009509,ST001,1/11/23,CA,Winter,8.8,Rain,Snow Equipment,FALSE,170.1,0.195,4,Debit Card,Regular
TXN009323,ST003,1/11/23,NY,Winter,12.9,Partly Cloudy,Winter Clothing,FALSE,49.81,0.2156,8,Debit Card,Regular
TXN004344,ST003,1/11/23,NY,Winter,-2.1,Cold,Snow Equipment,FALSE,124.13,0.1895,10,Digital Wallet,Regular
TXN001906,ST002,1/11/23,TX,Winter,12.6,Mild,Summer Clothing,FALSE,70.57,0.2703,1,Debit Card,Premium
TXN002352,ST004,1/11/23,FL,Winter,19.9,Partly Cloudy,Garden Tools,FALSE,68.3,0.3198,5,Debit Card,New
TXN008800,ST002,1/11/23,TX,Winter,6.2,Clear,Snow Equipment,FALSE,48.12,0.2871,2,Credit Card,Premium
TXN001502,ST004,1/11/23,FL,Winter,2.2,Snow,Home Decor,FALSE,50.24,0.2828,11,Credit Card,New
TXN004136,ST002,1/11/23,TX,Winter,6.2,Clear,Holiday Decorations,FALSE,95.5,0.2375,1,Credit Card,New
TXN005217,ST005,1/12/23,IL,Winter,9.8,Cloudy,Spring Clothing,FALSE,78.12,0.2799,9,Credit Card,New
TXN007902,ST003,1/12/23,NY,Winter,15.5,Cool,Summer Clothing,FALSE,59.14,0.2326,4,Debit Card,Premium
TXN003618,ST002,1/12/23,TX,Winter,13.7,Clear,Winter Clothing,FALSE,40.57,0.2559,11,Debit Card,Regular
TXN002255,ST004,1/12/23,FL,Winter,20,Clear,Air Conditioners,FALSE,54.86,0.2632,3,Credit Card,Regular
TXN004920,ST003,1/12/23,NY,Winter,17.8,Rain,Rain Gear,FALSE,72.04,0.2202,13,Credit Card,Regular
TXN005924,ST001,1/12/23,CA,Winter,-2.2,Cloudy,Heaters,FALSE,42.99,0.2351,10,Cash,Premium
TXN000108,ST003,1/12/23,NY,Winter,0.9,Snow,Garden Tools,FALSE,69.16,0.2172,9,Debit Card,Premium
TXN004142,ST001,1/12/23,CA,Winter,13.3,Mild,Snow Equipment,FALSE,85.72,0.2109,11,Credit Card,New
TXN006959,ST005,1/12/23,IL,Winter,4.4,Cold,Cleaning Supplies,FALSE,133.03,0.2633,13,Cash,Premium
TXN003731,ST004,1/12/23,FL,Winter,1.1,Cloudy,Holiday Decorations,FALSE,44.94,0.2395,12,Credit Card,Regular
TXN001114,ST003,1/12/23,NY,Winter,13.9,Rain,Heaters,FALSE,53.07,0.174,3,Digital Wallet,Regular
TXN009391,ST001,1/12/23,CA,Winter,17.3,Rain,Snow Equipment,FALSE,133.03,0.1612,12,Cash,Premium
TXN008732,ST003,1/12/23,NY,Winter,0.1,Clear,Cleaning Supplies,FALSE,50.36,0.1731,3,Cash,Regular
TXN006433,ST005,1/12/23,IL,Winter,2.8,Cold,Winter Clothing,FALSE,38.84,0.2604,2,Digital Wallet,Regular
TXN006370,ST003,1/12/23,NY,Winter,3.1,Cool,Heaters,FALSE,28.02,0.1566,11,Digital Wallet,Regular
TXN000757,ST002,1/12/23,TX,Winter,6.3,Cool,Heaters,FALSE,98.18,0.2312,6,Cash,Premium
TXN006456,ST004,1/12/23,FL,Winter,-3.8,Snow,Holiday Decorations,FALSE,71.8,0.282,14,Credit Card,Regular
TXN001505,ST004,1/12/23,FL,Winter,4.3,Clear,Winter Clothing,FALSE,96.3,0.2346,14,Credit Card,Premium
TXN004474,ST005,1/12/23,IL,Winter,2.8,Cold,Snow Equipment,FALSE,71.23,0.2143,2,Debit Card,New
TXN006824,ST005,1/12/23,IL,Winter,10,Clear,Halloween Items,FALSE,137.13,0.1942,5,Debit Card,Regular
TXN001181,ST004,1/12/23,FL,Winter,14,Partly Cloudy,Snow Equipment,FALSE,48.01,0.2497,10,Debit Card,Regular
TXN000130,ST003,1/12/23,NY,Winter,3.4,Partly Cloudy,Snow Equipment,FALSE,114.73,0.2059,11,Credit Card,Premium
TXN003869,ST002,1/12/23,TX,Winter,3.7,Clear,Holiday Decorations,FALSE,65.87,0.2204,5,Debit Card,Regular
TXN000371,ST004,1/12/23,FL,Winter,12.8,Partly Cloudy,Snow Equipment,FALSE,122.94,0.2838,14,Cash,Premium
TXN001121,ST001,1/13/23,CA,Winter,9.5,Clear,Snow Equipment,FALSE,82.29,0.2079,1,Debit Card,Premium
TXN005865,ST005,1/13/23,IL,Winter,0.7,Rain,Heaters,FALSE,104.69,0.1951,1,Credit Card,Regular
TXN003231,ST005,1/13/23,IL,Winter,17.4,Mild,Outdoor Furniture,FALSE,89.01,0.1815,1,Debit Card,Regular
TXN005123,ST002,1/13/23,TX,Winter,-3.9,Cold,Holiday Decorations,FALSE,49.99,0.2724,5,Credit Card,Regular
TXN001135,ST002,1/13/23,TX,Winter,5.3,Cold,Heaters,FALSE,34.57,0.2499,6,Digital Wallet,New
TXN003144,ST005,1/13/23,IL,Winter,5.8,Clear,Winter Clothing,FALSE,88.04,0.2633,1,Debit Card,Premium
TXN009697,ST005,1/13/23,IL,Winter,14.4,Rain,Holiday Decorations,FALSE,120.25,0.2039,6,Credit Card,Premium
TXN001451,ST001,1/13/23,CA,Winter,1.2,Cool,Snow Equipment,FALSE,70.54,0.1501,8,Credit Card,Regular
TXN004804,ST002,1/13/23,TX,Winter,10.8,Cool,Holiday Decorations,FALSE,68.77,0.2741,1,Cash,Regular
TXN008448,ST004,1/13/23,FL,Winter,9.1,Rain,Home Decor,FALSE,128.23,0.2969,11,Credit Card,Regular
TXN004290,ST004,1/13/23,FL,Winter,0,Clear,Holiday Decorations,FALSE,92.64,0.2698,5,Credit Card,Regular
TXN002168,ST003,1/13/23,NY,Winter,11.7,Cold,Rain Gear,FALSE,82.68,0.2435,13,Credit Card,Regular
TXN001796,ST003,1/13/23,NY,Winter,10,Rain,Snow Equipment,FALSE,39.76,0.237,8,Credit Card,New
TXN005557,ST002,1/13/23,TX,Winter,-0.9,Cloudy,Heaters,FALSE,58.04,0.2504,9,Credit Card,Regular
TXN000353,ST004,1/13/23,FL,Winter,10.1,Cloudy,School Supplies,FALSE,141.94,0.2465,8,Cash,New
TXN004447,ST003,1/13/23,NY,Winter,13.3,Partly Cloudy,Summer Clothing,FALSE,54.15,0.2021,11,Credit Card,Regular
TXN006108,ST001,1/13/23,CA,Winter,-4,Snow,Spring Clothing,FALSE,202.74,0.1783,14,Digital Wallet,Regular
TXN001308,ST004,1/13/23,FL,Winter,4,Cool,Hot Beverages,FALSE,34.67,0.2434,5,Credit Card,Regular
TXN003671,ST003,1/13/23,NY,Winter,-4,Cloudy,Snow Equipment,FALSE,90.44,0.1748,1,Debit Card,Premium
TXN003341,ST003,1/13/23,NY,Winter,7.4,Clear,Yard Tools,FALSE,72.93,0.2378,8,Debit Card,Regular
TXN001870,ST003,1/13/23,NY,Winter,14,Partly Cloudy,Hot Beverages,FALSE,95.92,0.2226,7,Debit Card,Premium
TXN005668,ST005,1/13/23,IL,Winter,5.1,Cloudy,Rain Gear,FALSE,96.24,0.2516,5,Debit Card,Regular
TXN003819,ST003,1/13/23,NY,Winter,9.7,Rain,Summer Clothing,FALSE,53.24,0.1511,7,Debit Card,Regular
TXN004040,ST005,1/13/23,IL,Winter,9.3,Clear,Heaters,FALSE,27.82,0.2272,4,Cash,Premium
TXN002434,ST004,1/13/23,FL,Winter,1.9,Snow,Winter Clothing,FALSE,76.97,0.3032,12,Cash,Regular
TXN003321,ST005,1/13/23,IL,Winter,11.9,Partly Cloudy,Hot Beverages,FALSE,87.98,0.2011,5,Credit Card,Regular
TXN004581,ST003,1/13/23,NY,Winter,1.4,Cold,Hot Beverages,FALSE,59.69,0.2368,13,Credit Card,Regular
TXN002510,ST002,1/13/23,TX,Winter,-3,Cloudy,School Supplies,FALSE,18.11,0.2548,2,Credit Card,Premium
TXN003412,ST004,1/13/23,FL,Winter,4.8,Clear,Rain Gear,FALSE,92.21,0.2354,4,Credit Card,Premium
TXN007552,ST001,1/13/23,CA,Winter,11.3,Cloudy,Winter Clothing,FALSE,81.43,0.1904,5,Digital Wallet,Regular
TXN000995,ST002,1/13/23,TX,Winter,9.8,Cool,Winter Clothing,FALSE,94.38,0.2797,7,Credit Card,Regular
TXN009531,ST001,1/13/23,CA,Winter,2.9,Clear,Winter Clothing,FALSE,50.71,0.2017,8,Credit Card,New
TXN000481,ST004,1/13/23,FL,Winter,5.3,Rain,Summer Clothing,FALSE,70.73,0.2737,12,Cash,Premium
TXN000773,ST002,1/13/23,TX,Winter,15.3,Partly Cloudy,Cleaning Supplies,FALSE,78.89,0.2548,11,Credit Card,Regular
TXN001406,ST005,1/13/23,IL,Winter,10.7,Clear,Heaters,FALSE,64.62,0.1968,2,Cash,Regular
TXN003974,ST003,1/14/23,NY,Winter,14.5,Partly Cloudy,Holiday Decorations,FALSE,142.2,0.1698,3,Credit Card,Premium
TXN003510,ST002,1/14/23,TX,Winter,8.2,Cold,Air Conditioners,FALSE,122.76,0.2334,5,Debit Card,Regular
TXN007616,ST002,1/14/23,TX,Winter,-2.9,Clear,Snow Equipment,FALSE,81.8,0.2508,3,Debit Card,Regular
TXN002557,ST002,1/14/23,TX,Winter,-1.6,Cold,Hot Beverages,FALSE,57.84,0.2654,1,Credit Card,Regular
TXN003453,ST002,1/14/23,TX,Winter,10.9,Cloudy,Hot Beverages,FALSE,54.28,0.2546,9,Cash,Premium
TXN006261,ST003,1/14/23,NY,Winter,5.8,Cold,Rain Gear,FALSE,51.73,0.1688,3,Credit Card,Regular
TXN006785,ST001,1/14/23,CA,Winter,4.3,Clear,Holiday Decorations,FALSE,69.46,0.2361,1,Credit Card,New
TXN001237,ST001,1/14/23,CA,Winter,1.7,Cool,Winter Clothing,FALSE,76.89,0.1704,5,Debit Card,Regular
TXN002517,ST004,1/14/23,FL,Winter,5.7,Snow,Holiday Decorations,FALSE,90.02,0.2402,12,Credit Card,New
TXN001911,ST002,1/14/23,TX,Winter,0,Cold,Heaters,FALSE,117.48,0.2779,10,Credit Card,Regular
TXN006708,ST003,1/14/23,NY,Winter,12.1,Cool,Heaters,FALSE,77.4,0.1761,9,Debit Card,Premium
TXN007729,ST003,1/14/23,NY,Winter,14.5,Partly Cloudy,Spring Clothing,FALSE,52.28,0.2328,7,Credit Card,Regular
TXN000220,ST002,1/14/23,TX,Winter,9.1,Rain,Spring Clothing,FALSE,81.61,0.248,12,Cash,Regular
TXN001881,ST004,1/14/23,FL,Winter,3.7,Clear,Hot Beverages,FALSE,45.58,0.2713,10,Credit Card,Regular
TXN001325,ST003,1/14/23,NY,Winter,8.5,Cool,Winter Clothing,FALSE,97.73,0.2466,13,Credit Card,Regular
TXN005575,ST003,1/14/23,NY,Winter,3.4,Cloudy,Spring Clothing,FALSE,98.66,0.2073,8,Credit Card,Regular
TXN005272,ST002,1/14/23,TX,Winter,8.7,Cool,Snow Equipment,FALSE,132.79,0.2602,9,Credit Card,Premium
TXN005800,ST002,1/14/23,TX,Winter,6.2,Clear,Hot Beverages,FALSE,102.18,0.2671,5,Credit Card,Premium
TXN007294,ST002,1/14/23,TX,Winter,1.8,Clear,Heaters,FALSE,84.26,0.2157,4,Cash,Premium
TXN000653,ST005,1/14/23,IL,Winter,6.9,Clear,Holiday Decorations,FALSE,87.86,0.2587,9,Cash,Regular
TXN005404,ST004,1/14/23,FL,Winter,20.3,Clear,Holiday Decorations,FALSE,65.05,0.3128,5,Debit Card,Regular
TXN005911,ST002,1/14/23,TX,Winter,-3.6,Clear,Holiday Decorations,FALSE,48.97,0.2322,9,Debit Card,Regular
TXN004211,ST001,1/14/23,CA,Winter,2.6,Clear,Halloween Items,FALSE,114.53,0.235,4,Digital Wallet,Premium
TXN008675,ST001,1/14/23,CA,Winter,4.9,Clear,Heaters,FALSE,71.94,0.216,11,Debit Card,Premium
TXN007297,ST001,1/14/23,CA,Winter,20.6,Clear,Snow Equipment,FALSE,84.44,0.1982,2,Cash,Regular
TXN006218,ST004,1/14/23,FL,Winter,3.3,Cloudy,Outdoor Furniture,FALSE,149.41,0.221,14,Cash,New
TXN002953,ST004,1/14/23,FL,Winter,8.3,Clear,Hot Beverages,FALSE,97.18,0.3107,12,Credit Card,Regular
TXN002176,ST001,1/14/23,CA,Winter,6.1,Cloudy,Snow Equipment,FALSE,95.39,0.1908,13,Cash,Regular
TXN000864,ST003,1/14/23,NY,Winter,4.1,Clear,Summer Clothing,FALSE,95.33,0.1763,6,Digital Wallet,New
TXN002963,ST002,1/14/23,TX,Winter,3,Snow,Holiday Decorations,FALSE,106.01,0.2294,2,Credit Card,Premium
TXN003068,ST005,1/14/23,IL,Winter,1,Clear,Home Decor,FALSE,128.97,0.2233,2,Credit Card,New
TXN007465,ST004,1/14/23,FL,Winter,10.9,Cool,Swimming Gear,FALSE,63.34,0.2206,6,Cash,New
TXN003524,ST003,1/15/23,NY,Winter,3.1,Cool,Heaters,FALSE,29.18,0.2129,14,Debit Card,Regular
TXN007690,ST002,1/15/23,TX,Winter,3,Cool,Holiday Decorations,FALSE,103.45,0.2962,3,Digital Wallet,Regular
TXN005235,ST001,1/15/23,CA,Winter,-0.8,Cloudy,Halloween Items,FALSE,70.9,0.2228,13,Cash,Regular
TXN002847,ST004,1/15/23,FL,Winter,15.8,Clear,Hot Beverages,FALSE,64.66,0.2976,10,Digital Wallet,Regular
TXN005656,ST003,1/15/23,NY,Winter,3.6,Cold,Hot Beverages,FALSE,92.89,0.1907,6,Credit Card,Regular
TXN001900,ST005,1/15/23,IL,Winter,4.4,Cool,Snow Equipment,FALSE,91.63,0.2404,5,Debit Card,Regular
TXN007159,ST004,1/15/23,FL,Winter,4.9,Snow,Hot Beverages,FALSE,49.89,0.2958,14,Digital Wallet,Premium
TXN007904,ST005,1/15/23,IL,Winter,2.2,Cold,Snow Equipment,FALSE,102.59,0.244,1,Credit Card,Regular
TXN007224,ST003,1/15/23,NY,Winter,15.2,Mild,Snow Equipment,FALSE,81.44,0.1989,5,Debit Card,Regular
TXN000771,ST001,1/15/23,CA,Winter,0.6,Cold,Hot Beverages,FALSE,45.77,0.1543,11,Credit Card,Regular
TXN004533,ST001,1/15/23,CA,Winter,9.3,Clear,Holiday Decorations,FALSE,93.19,0.2087,8,Debit Card,New
TXN005507,ST001,1/15/23,CA,Winter,9.9,Cloudy,Heaters,FALSE,85.23,0.2475,2,Credit Card,New
TXN007945,ST003,1/15/23,NY,Winter,4.8,Clear,Winter Clothing,FALSE,103.92,0.2481,3,Cash,Regular
TXN004519,ST003,1/15/23,NY,Winter,13,Partly Cloudy,Hot Beverages,FALSE,66.41,0.1544,13,Credit Card,Premium
TXN009378,ST001,1/15/23,CA,Winter,19.7,Partly Cloudy,Air Conditioners,FALSE,48.83,0.19,9,Debit Card,Premium
TXN008263,ST005,1/15/23,IL,Winter,2.7,Cloudy,Heaters,FALSE,37.59,0.2051,1,Credit Card,New
TXN008860,ST002,1/15/23,TX,Winter,2.7,Cold,Allergy Medicine,FALSE,36.51,0.2077,3,Cash,Regular
TXN004189,ST005,1/15/23,IL,Winter,2.5,Cloudy,Snow Equipment,FALSE,62.12,0.2014,3,Cash,Regular
TXN005920,ST001,1/15/23,CA,Winter,13.3,Cool,Winter Clothing,FALSE,44.62,0.1678,10,Credit Card,Regular
TXN006394,ST003,1/15/23,NY,Winter,13.5,Mild,Holiday Decorations,FALSE,50.18,0.151,1,Credit Card,Premium
TXN009710,ST004,1/15/23,FL,Winter,10.6,Cool,Home Decor,FALSE,28.04,0.262,14,Cash,Premium
TXN001142,ST001,1/15/23,CA,Winter,7.5,Snow,Holiday Decorations,FALSE,57.8,0.1948,12,Credit Card,Regular
TXN007536,ST004,1/15/23,FL,Winter,2.2,Cold,Hot Beverages,FALSE,32.1,0.2703,1,Credit Card,New
TXN006290,ST001,1/15/23,CA,Winter,5.3,Cool,Cleaning Supplies,FALSE,54.84,0.217,5,Debit Card,Regular
TXN006300,ST002,1/15/23,TX,Winter,-2,Snow,Snow Equipment,FALSE,164.17,0.2968,5,Credit Card,Regular
TXN007597,ST003,1/15/23,NY,Winter,5.8,Cool,Snow Equipment,FALSE,80.86,0.1867,6,Credit Card,Regular
TXN000866,ST004,1/15/23,FL,Winter,1.5,Snow,Halloween Items,FALSE,36.55,0.2652,5,Credit Card,Premium
TXN000818,ST005,1/15/23,IL,Winter,9.3,Cloudy,Halloween Items,FALSE,33.13,0.2628,13,Digital Wallet,Premium
TXN001470,ST002,1/15/23,TX,Winter,5,Snow,School Supplies,FALSE,65.04,0.2498,6,Cash,Regular
TXN000732,ST004,1/15/23,FL,Winter,13.6,Partly Cloudy,Winter Clothing,FALSE,95.3,0.2564,12,Credit Card,Premium
TXN009023,ST001,1/15/23,CA,Winter,0.9,Snow,Snow Equipment,FALSE,50.39,0.1982,10,Cash,Regular
TXN006917,ST004,1/15/23,FL,Winter,3.5,Cool,Halloween Items,FALSE,61.4,0.2268,14,Cash,Regular
TXN005194,ST004,1/15/23,FL,Winter,6.5,Partly Cloudy,Snow Equipment,FALSE,69.3,0.261,4,Debit Card,Regular
TXN005127,ST004,1/15/23,FL,Winter,14.9,Cool,Outdoor Furniture,FALSE,166.23,0.281,4,Cash,Regular
TXN005864,ST002,1/15/23,TX,Winter,5.5,Cloudy,Snow Equipment,FALSE,93.28,0.241,3,Credit Card,Regular
TXN003128,ST005,1/15/23,IL,Winter,3.5,Sunny,Holiday Decorations,FALSE,136.74,0.2278,8,Credit Card,Premium
TXN007870,ST002,1/15/23,TX,Winter,6.9,Clear,Winter Clothing,FALSE,36.91,0.2643,12,Debit Card,Regular
TXN002923,ST001,1/15/23,CA,Winter,6.9,Partly Cloudy,Hot Beverages,FALSE,99.69,0.2478,9,Credit Card,Premium
TXN008483,ST005,1/15/23,IL,Winter,4,Cool,Garden Tools,FALSE,103.77,0.2069,9,Digital Wallet,New
TXN003211,ST001,1/15/23,CA,Winter,13,Partly Cloudy,School Supplies,FALSE,118.77,0.1978,8,Digital Wallet,Regular
TXN000916,ST003,1/15/23,NY,Winter,7.8,Snow,Heaters,FALSE,83.63,0.1608,2,Debit Card,Regular
TXN003875,ST002,1/16/23,TX,Winter,-2.8,Clear,Allergy Medicine,FALSE,33.54,0.2126,1,Credit Card,Regular
TXN008252,ST001,1/16/23,CA,Winter,2.6,Cold,Winter Clothing,FALSE,123.83,0.1785,14,Cash,Premium
TXN004303,ST002,1/16/23,TX,Winter,6.6,Clear,Holiday Decorations,FALSE,90.22,0.275,12,Credit Card,New
TXN004183,ST004,1/16/23,FL,Winter,2.5,Clear,Snow Equipment,FALSE,163.82,0.2503,6,Credit Card,Regular
TXN009954,ST005,1/16/23,IL,Winter,9.7,Cool,Home Decor,FALSE,82.8,0.1926,5,Debit Card,New
TXN005905,ST004,1/16/23,FL,Winter,6.5,Cool,Snow Equipment,FALSE,63.46,0.2857,8,Credit Card,Premium
TXN006217,ST002,1/16/23,TX,Winter,13.3,Partly Cloudy,Snow Equipment,FALSE,62.24,0.298,13,Credit Card,Regular
TXN006504,ST003,1/16/23,NY,Winter,5.8,Cool,Snow Equipment,FALSE,120.81,0.2496,4,Credit Card,Regular
TXN006864,ST002,1/16/23,TX,Winter,13.1,Sunny,Hot Beverages,FALSE,33.67,0.2605,4,Credit Card,Regular
TXN001617,ST001,1/16/23,CA,Winter,3.9,Cloudy,Snow Equipment,FALSE,97.92,0.1796,14,Credit Card,Regular
TXN001355,ST004,1/16/23,FL,Winter,-0.3,Cold,Summer Clothing,FALSE,75.77,0.2252,9,Cash,Premium
TXN003468,ST001,1/16/23,CA,Winter,7,Partly Cloudy,Hot Beverages,FALSE,87.67,0.1721,2,Debit Card,Premium
TXN009990,ST003,1/16/23,NY,Winter,9.8,Cloudy,Hot Beverages,FALSE,73.37,0.1832,10,Debit Card,Premium
TXN001915,ST005,1/16/23,IL,Winter,5.6,Cold,Home Decor,FALSE,48.07,0.1807,7,Credit Card,Premium
TXN007254,ST001,1/16/23,CA,Winter,7.2,Clear,Summer Clothing,FALSE,50.16,0.1503,4,Debit Card,Premium
TXN002233,ST002,1/16/23,TX,Winter,13.5,Clear,Heaters,FALSE,52.35,0.2043,2,Digital Wallet,Regular
TXN006593,ST003,1/16/23,NY,Winter,0.7,Cold,School Supplies,FALSE,51.41,0.1905,4,Cash,Premium
